Torch version: 1.5, 1.5.0
dataset = cityscapes
ignore_label = 255
num_classes = 19
cv split val 2 ['train/monchengladbach', 'train/strasbourg', 'train/stuttgart']
mode val found 655 images
cn num_classes 19
cv split train 2 ['val/munster', 'val/lindau', 'val/frankfurt', 'train/aachen', 'train/bochum', 'train/bremen', 'train/cologne', 'train/darmstadt', 'train/dusseldorf', 'train/erfurt', 'train/hamburg', 'train/hanover', 'train/jena', 'train/krefeld', 'train/tubingen', 'train/ulm', 'train/weimar', 'train/zurich']
mode train found 2820 images
cn num_classes 19
Loading centroid file /var/tmp/fastseg-training/assets/uniform_centroids/cityscapes_cv2_tile1024.json
Found 19 centroids
Class Uniform Percentage: 0.5
Class Uniform items per Epoch: 2820
cls 0 len 5541
cls 1 len 4897
cls 2 len 5357
cls 3 len 1268
cls 4 len 1537
cls 5 len 5398
cls 6 len 2703
cls 7 len 4610
cls 8 len 5185
cls 9 len 2407
cls 10 len 4436
cls 11 len 3530
cls 12 len 1329
cls 13 len 4864
cls 14 len 415
cls 15 len 398
cls 16 len 183
cls 17 len 551
cls 18 len 2272
Using Cross Entropy Loss
Trunk: mobilenetv3_small
Model params = 1.1M
Class Uniform Percentage: 0.5
Class Uniform items per Epoch: 2820
cls 0 len 5541
cls 1 len 4897
cls 2 len 5357
cls 3 len 1268
cls 4 len 1537
cls 5 len 5398
cls 6 len 2703
cls 7 len 4610
cls 8 len 5185
cls 9 len 2407
cls 10 len 4436
cls 11 len 3530
cls 12 len 1329
cls 13 len 4864
cls 14 len 415
cls 15 len 398
cls 16 len 183
cls 17 len 551
cls 18 len 2272
[epoch 0], [iter 1 / 176], [train main loss 6.299214], [lr 0.010000] [batchtime 0]
Class Uniform Percentage: 0.5
Class Uniform items per Epoch: 2820
cls 0 len 5541
cls 1 len 4897
cls 2 len 5357
cls 3 len 1268
cls 4 len 1537
cls 5 len 5398
cls 6 len 2703
cls 7 len 4610
cls 8 len 5185
cls 9 len 2407
cls 10 len 4436
cls 11 len 3530
cls 12 len 1329
cls 13 len 4864
cls 14 len 415
cls 15 len 398
cls 16 len 183
cls 17 len 551
cls 18 len 2272
[epoch 134], [iter 1 / 176], [train main loss -0.549554], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 2 / 176], [train main loss -1.285931], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 3 / 176], [train main loss -1.009249], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 4 / 176], [train main loss -0.650439], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 5 / 176], [train main loss -1.046167], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 6 / 176], [train main loss -1.011627], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 7 / 176], [train main loss -1.053287], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 8 / 176], [train main loss -1.585550], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 9 / 176], [train main loss -1.583987], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 10 / 176], [train main loss -1.545019], [lr 0.002343] [batchtime 0]
[epoch 134], [iter 11 / 176], [train main loss -1.414551], [lr 0.002343] [batchtime 0.376]
[epoch 134], [iter 12 / 176], [train main loss -1.552340], [lr 0.002343] [batchtime 0.387]
[epoch 134], [iter 13 / 176], [train main loss -1.457042], [lr 0.002343] [batchtime 0.391]
[epoch 134], [iter 14 / 176], [train main loss -1.298441], [lr 0.002343] [batchtime 0.392]
[epoch 134], [iter 15 / 176], [train main loss -1.512563], [lr 0.002343] [batchtime 0.396]
[epoch 134], [iter 16 / 176], [train main loss -1.572904], [lr 0.002343] [batchtime 0.397]
[epoch 134], [iter 17 / 176], [train main loss -1.656308], [lr 0.002343] [batchtime 0.398]
[epoch 134], [iter 18 / 176], [train main loss -1.784738], [lr 0.002343] [batchtime 0.398]
[epoch 134], [iter 19 / 176], [train main loss -1.781268], [lr 0.002343] [batchtime 0.399]
[epoch 134], [iter 20 / 176], [train main loss -1.707355], [lr 0.002343] [batchtime 0.416]
[epoch 134], [iter 21 / 176], [train main loss -1.660950], [lr 0.002343] [batchtime 0.414]
[epoch 134], [iter 22 / 176], [train main loss -1.752507], [lr 0.002343] [batchtime 0.412]
[epoch 134], [iter 23 / 176], [train main loss -1.711616], [lr 0.002343] [batchtime 0.411]
[epoch 134], [iter 24 / 176], [train main loss -1.729194], [lr 0.002343] [batchtime 0.41]
[epoch 134], [iter 25 / 176], [train main loss -1.678393], [lr 0.002343] [batchtime 0.409]
[epoch 134], [iter 26 / 176], [train main loss -1.748822], [lr 0.002343] [batchtime 0.408]
[epoch 134], [iter 27 / 176], [train main loss -1.799796], [lr 0.002343] [batchtime 0.408]
[epoch 134], [iter 28 / 176], [train main loss -1.796414], [lr 0.002343] [batchtime 0.407]
[epoch 134], [iter 29 / 176], [train main loss -1.742174], [lr 0.002343] [batchtime 0.407]
[epoch 134], [iter 30 / 176], [train main loss -1.792662], [lr 0.002343] [batchtime 0.415]
[epoch 134], [iter 31 / 176], [train main loss -1.788496], [lr 0.002343] [batchtime 0.482]
[epoch 134], [iter 32 / 176], [train main loss -1.811751], [lr 0.002343] [batchtime 0.477]
[epoch 134], [iter 33 / 176], [train main loss -1.836563], [lr 0.002343] [batchtime 0.473]
[epoch 134], [iter 34 / 176], [train main loss -1.898547], [lr 0.002343] [batchtime 0.47]
[epoch 134], [iter 35 / 176], [train main loss -1.998585], [lr 0.002343] [batchtime 0.466]
[epoch 134], [iter 36 / 176], [train main loss -1.967394], [lr 0.002343] [batchtime 0.464]
[epoch 134], [iter 37 / 176], [train main loss -1.916012], [lr 0.002343] [batchtime 0.461]
[epoch 134], [iter 38 / 176], [train main loss -1.903832], [lr 0.002343] [batchtime 0.459]
[epoch 134], [iter 39 / 176], [train main loss -1.844694], [lr 0.002343] [batchtime 0.456]
[epoch 134], [iter 40 / 176], [train main loss -1.792986], [lr 0.002343] [batchtime 0.454]
[epoch 134], [iter 41 / 176], [train main loss -1.733863], [lr 0.002343] [batchtime 0.453]
[epoch 134], [iter 42 / 176], [train main loss -1.753489], [lr 0.002343] [batchtime 0.451]
[epoch 134], [iter 43 / 176], [train main loss -1.766663], [lr 0.002343] [batchtime 0.45]
[epoch 134], [iter 44 / 176], [train main loss -1.744217], [lr 0.002343] [batchtime 0.448]
[epoch 134], [iter 45 / 176], [train main loss -1.775011], [lr 0.002343] [batchtime 0.446]
[epoch 134], [iter 46 / 176], [train main loss -1.812512], [lr 0.002343] [batchtime 0.445]
[epoch 134], [iter 47 / 176], [train main loss -1.879501], [lr 0.002343] [batchtime 0.444]
[epoch 134], [iter 48 / 176], [train main loss -1.904241], [lr 0.002343] [batchtime 0.443]
[epoch 134], [iter 49 / 176], [train main loss -1.881763], [lr 0.002343] [batchtime 0.442]
[epoch 134], [iter 50 / 176], [train main loss -1.861823], [lr 0.002343] [batchtime 0.44]
[epoch 134], [iter 51 / 176], [train main loss -1.865502], [lr 0.002343] [batchtime 0.439]
[epoch 134], [iter 52 / 176], [train main loss -1.860265], [lr 0.002343] [batchtime 0.438]
[epoch 134], [iter 53 / 176], [train main loss -1.812487], [lr 0.002343] [batchtime 0.437]
[epoch 134], [iter 54 / 176], [train main loss -1.841301], [lr 0.002343] [batchtime 0.436]
[epoch 134], [iter 55 / 176], [train main loss -1.851010], [lr 0.002343] [batchtime 0.435]
[epoch 134], [iter 56 / 176], [train main loss -1.851481], [lr 0.002343] [batchtime 0.435]
[epoch 134], [iter 57 / 176], [train main loss -1.858273], [lr 0.002343] [batchtime 0.434]
[epoch 134], [iter 58 / 176], [train main loss -1.835040], [lr 0.002343] [batchtime 0.433]
[epoch 134], [iter 59 / 176], [train main loss -1.882943], [lr 0.002343] [batchtime 0.432]
[epoch 134], [iter 60 / 176], [train main loss -1.878298], [lr 0.002343] [batchtime 0.431]
[epoch 134], [iter 61 / 176], [train main loss -1.895496], [lr 0.002343] [batchtime 0.431]
[epoch 134], [iter 62 / 176], [train main loss -1.890232], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 63 / 176], [train main loss -1.859625], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 64 / 176], [train main loss -1.840792], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 65 / 176], [train main loss -1.846974], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 66 / 176], [train main loss -1.828641], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 67 / 176], [train main loss -1.788426], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 68 / 176], [train main loss -1.773372], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 69 / 176], [train main loss -1.757349], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 70 / 176], [train main loss -1.780631], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 71 / 176], [train main loss -1.793431], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 72 / 176], [train main loss -1.817312], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 73 / 176], [train main loss -1.791435], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 74 / 176], [train main loss -1.797377], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 75 / 176], [train main loss -1.762131], [lr 0.002343] [batchtime 0.423]
[epoch 134], [iter 76 / 176], [train main loss -1.740138], [lr 0.002343] [batchtime 0.423]
[epoch 134], [iter 77 / 176], [train main loss -1.734934], [lr 0.002343] [batchtime 0.441]
[epoch 134], [iter 78 / 176], [train main loss -1.768416], [lr 0.002343] [batchtime 0.445]
[epoch 134], [iter 79 / 176], [train main loss -1.784776], [lr 0.002343] [batchtime 0.444]
[epoch 134], [iter 80 / 176], [train main loss -1.798066], [lr 0.002343] [batchtime 0.443]
[epoch 134], [iter 81 / 176], [train main loss -1.831864], [lr 0.002343] [batchtime 0.442]
[epoch 134], [iter 82 / 176], [train main loss -1.806780], [lr 0.002343] [batchtime 0.441]
[epoch 134], [iter 83 / 176], [train main loss -1.820099], [lr 0.002343] [batchtime 0.441]
[epoch 134], [iter 84 / 176], [train main loss -1.853728], [lr 0.002343] [batchtime 0.44]
[epoch 134], [iter 85 / 176], [train main loss -1.834937], [lr 0.002343] [batchtime 0.439]
[epoch 134], [iter 86 / 176], [train main loss -1.845404], [lr 0.002343] [batchtime 0.439]
[epoch 134], [iter 87 / 176], [train main loss -1.854178], [lr 0.002343] [batchtime 0.438]
[epoch 134], [iter 88 / 176], [train main loss -1.862957], [lr 0.002343] [batchtime 0.438]
[epoch 134], [iter 89 / 176], [train main loss -1.850594], [lr 0.002343] [batchtime 0.437]
[epoch 134], [iter 90 / 176], [train main loss -1.849024], [lr 0.002343] [batchtime 0.437]
[epoch 134], [iter 91 / 176], [train main loss -1.851220], [lr 0.002343] [batchtime 0.436]
[epoch 134], [iter 92 / 176], [train main loss -1.905123], [lr 0.002343] [batchtime 0.436]
[epoch 134], [iter 93 / 176], [train main loss -1.897311], [lr 0.002343] [batchtime 0.435]
[epoch 134], [iter 94 / 176], [train main loss -1.896047], [lr 0.002343] [batchtime 0.435]
[epoch 134], [iter 95 / 176], [train main loss -1.905151], [lr 0.002343] [batchtime 0.434]
[epoch 134], [iter 96 / 176], [train main loss -1.913914], [lr 0.002343] [batchtime 0.434]
[epoch 134], [iter 97 / 176], [train main loss -1.905796], [lr 0.002343] [batchtime 0.433]
[epoch 134], [iter 98 / 176], [train main loss -1.930304], [lr 0.002343] [batchtime 0.433]
[epoch 134], [iter 99 / 176], [train main loss -1.906392], [lr 0.002343] [batchtime 0.432]
[epoch 134], [iter 100 / 176], [train main loss -1.940326], [lr 0.002343] [batchtime 0.432]
[epoch 134], [iter 101 / 176], [train main loss -1.937397], [lr 0.002343] [batchtime 0.432]
[epoch 134], [iter 102 / 176], [train main loss -1.932178], [lr 0.002343] [batchtime 0.431]
[epoch 134], [iter 103 / 176], [train main loss -1.946333], [lr 0.002343] [batchtime 0.431]
[epoch 134], [iter 104 / 176], [train main loss -1.942127], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 105 / 176], [train main loss -1.952485], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 106 / 176], [train main loss -1.952630], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 107 / 176], [train main loss -1.946096], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 108 / 176], [train main loss -1.927137], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 109 / 176], [train main loss -1.936829], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 110 / 176], [train main loss -1.951720], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 111 / 176], [train main loss -1.965189], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 112 / 176], [train main loss -1.969631], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 113 / 176], [train main loss -1.960693], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 114 / 176], [train main loss -1.952954], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 115 / 176], [train main loss -1.973523], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 116 / 176], [train main loss -1.974750], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 117 / 176], [train main loss -1.954955], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 118 / 176], [train main loss -1.950488], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 119 / 176], [train main loss -1.920014], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 120 / 176], [train main loss -1.940823], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 121 / 176], [train main loss -1.955712], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 122 / 176], [train main loss -1.954442], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 123 / 176], [train main loss -1.964617], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 124 / 176], [train main loss -1.955183], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 125 / 176], [train main loss -1.964420], [lr 0.002343] [batchtime 0.431]
[epoch 134], [iter 126 / 176], [train main loss -1.976296], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 127 / 176], [train main loss -1.973791], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 128 / 176], [train main loss -1.982321], [lr 0.002343] [batchtime 0.43]
[epoch 134], [iter 129 / 176], [train main loss -1.992105], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 130 / 176], [train main loss -1.998696], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 131 / 176], [train main loss -1.991559], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 132 / 176], [train main loss -1.987729], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 133 / 176], [train main loss -1.983657], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 134 / 176], [train main loss -1.995029], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 135 / 176], [train main loss -1.999335], [lr 0.002343] [batchtime 0.428]
[epoch 134], [iter 136 / 176], [train main loss -1.997218], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 137 / 176], [train main loss -2.014065], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 138 / 176], [train main loss -2.013996], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 139 / 176], [train main loss -1.998416], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 140 / 176], [train main loss -2.003307], [lr 0.002343] [batchtime 0.427]
[epoch 134], [iter 141 / 176], [train main loss -2.014182], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 142 / 176], [train main loss -2.010311], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 143 / 176], [train main loss -2.010679], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 144 / 176], [train main loss -2.011970], [lr 0.002343] [batchtime 0.426]
[epoch 134], [iter 145 / 176], [train main loss -2.013480], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 146 / 176], [train main loss -2.008274], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 147 / 176], [train main loss -1.993567], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 148 / 176], [train main loss -1.997589], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 149 / 176], [train main loss -1.990561], [lr 0.002343] [batchtime 0.425]
[epoch 134], [iter 150 / 176], [train main loss -1.986756], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 151 / 176], [train main loss -1.988348], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 152 / 176], [train main loss -1.979745], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 153 / 176], [train main loss -1.974425], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 154 / 176], [train main loss -1.965345], [lr 0.002343] [batchtime 0.424]
[epoch 134], [iter 155 / 176], [train main loss -1.972064], [lr 0.002343] [batchtime 0.423]
[epoch 134], [iter 156 / 176], [train main loss -1.971782], [lr 0.002343] [batchtime 0.423]
[epoch 134], [iter 157 / 176], [train main loss -1.964475], [lr 0.002343] [batchtime 0.423]
[epoch 134], [iter 158 / 176], [train main loss -1.954194], [lr 0.002343] [batchtime 0.423]
[epoch 134], [iter 159 / 176], [train main loss -1.956305], [lr 0.002343] [batchtime 0.423]
[epoch 134], [iter 160 / 176], [train main loss -1.942837], [lr 0.002343] [batchtime 0.422]
[epoch 134], [iter 161 / 176], [train main loss -1.943404], [lr 0.002343] [batchtime 0.422]
[epoch 134], [iter 162 / 176], [train main loss -1.935092], [lr 0.002343] [batchtime 0.422]
[epoch 134], [iter 163 / 176], [train main loss -1.941671], [lr 0.002343] [batchtime 0.422]
[epoch 134], [iter 164 / 176], [train main loss -1.944447], [lr 0.002343] [batchtime 0.422]
[epoch 134], [iter 165 / 176], [train main loss -1.943317], [lr 0.002343] [batchtime 0.422]
[epoch 134], [iter 166 / 176], [train main loss -1.937740], [lr 0.002343] [batchtime 0.421]
[epoch 134], [iter 167 / 176], [train main loss -1.955447], [lr 0.002343] [batchtime 0.421]
[epoch 134], [iter 168 / 176], [train main loss -1.953582], [lr 0.002343] [batchtime 0.421]
[epoch 134], [iter 169 / 176], [train main loss -1.937444], [lr 0.002343] [batchtime 0.421]
[epoch 134], [iter 170 / 176], [train main loss -1.927752], [lr 0.002343] [batchtime 0.42]
[epoch 134], [iter 171 / 176], [train main loss -1.923354], [lr 0.002343] [batchtime 0.42]
[epoch 134], [iter 172 / 176], [train main loss -1.931017], [lr 0.002343] [batchtime 0.42]
[epoch 134], [iter 173 / 176], [train main loss -1.954597], [lr 0.002343] [batchtime 0.429]
[epoch 134], [iter 174 / 176], [train main loss -1.962864], [lr 0.002343] [batchtime 0.432]
[epoch 134], [iter 175 / 176], [train main loss -1.971716], [lr 0.002343] [batchtime 0.431]
[epoch 134], [iter 176 / 176], [train main loss -1.959339], [lr 0.002343] [batchtime 0.431]
validating[Iter: 1 / 81]
validating[Iter: 21 / 81]
validating[Iter: 41 / 81]
validating[Iter: 61 / 81]
validating[Iter: 81 / 81]
IoU:
  Id  label            iU_1.0     TP     FP    FN    Precision    Recall
----  -------------  --------  -----  -----  ----  -----------  --------
   0  road              94.92  35.58   0.02  0.03         0.98      0.97
   1  sidewalk          70.31   5.45   0.21  0.21         0.83      0.82
   2  building          86.50  25.14   0.06  0.10         0.95      0.91
   3  wall              19.50   0.16   2.73  1.40         0.27      0.42
   4  fence             23.95   0.35   2.63  0.55         0.28      0.65
   5  pole              38.85   0.54   1.09  0.48         0.48      0.68
   6  traffic light     15.99   0.03   4.86  0.39         0.17      0.72
   7  traffic sign      23.42   0.14   3.09  0.18         0.24      0.85
   8  vegetation        84.11  11.65   0.06  0.13         0.94      0.89
   9  terrain           38.93   0.34   1.14  0.43         0.47      0.70
  10  sky               93.55   3.77   0.03  0.04         0.97      0.96
  11  person            54.55   1.03   0.49  0.35         0.67      0.74
  12  rider             11.82   0.01   6.46  1.00         0.13      0.50
  13  car               86.31   6.68   0.06  0.10         0.94      0.91
  14  truck              1.66   0.01  58.72  0.49         0.02      0.67
  15  bus               15.98   0.03   1.89  3.37         0.35      0.23
  16  train             39.83   0.08   1.12  0.39         0.47      0.72
  17  motorcycle         4.76   0.01  19.50  0.53         0.05      0.66
  18  bicycle           39.41   0.27   0.45  1.08         0.69      0.48
Mean: 44.44
-----------------------------------------------------------------------------------------------------------
this : [epoch 134], [val loss 0.30910], [acc 0.91265], [acc_cls 0.52070], [mean_iu 0.44440], [fwavacc 0.84664]
best : [epoch 125], [val loss 0.31180], [acc 0.91078], [acc_cls 0.53686], [mean_iu 0.44875], [fwavacc 0.84496]
-----------------------------------------------------------------------------------------------------------
Class Uniform Percentage: 0.5
Class Uniform items per Epoch: 2820
cls 0 len 5541
cls 1 len 4897
cls 2 len 5357
cls 3 len 1268
cls 4 len 1537
cls 5 len 5398
cls 6 len 2703
cls 7 len 4610
cls 8 len 5185
cls 9 len 2407
cls 10 len 4436
cls 11 len 3530
cls 12 len 1329
cls 13 len 4864
cls 14 len 415
cls 15 len 398
cls 16 len 183
cls 17 len 551
cls 18 len 2272
[epoch 135], [iter 1 / 176], [train main loss -3.585551], [lr 0.002286] [batchtime 0]
[epoch 135], [iter 2 / 176], [train main loss -2.872567], [lr 0.002286] [batchtime 0]
[epoch 135], [iter 3 / 176], [train main loss -1.967341], [lr 0.002286] [batchtime 0]
[epoch 135], [iter 4 / 176], [train main loss -2.497161], [lr 0.002286] [batchtime 0]
[epoch 135], [iter 5 / 176], [train main loss -2.232941], [lr 0.002286] [batchtime 0]
